"ensembl_gene_id","hgnc_symbol","ASD102","hek293TproteinExpr","associationGene","bait","prey","preyAll","case.ptv","control.ptv","proband.dnPTV","proband.dnMisA","proband.dnMisB","proband.dnm.damagingMissense","sibling.dnm.damagingMissense","proband.dnm.PTV","sibling.dnm.PTV","proband.dnm.damaging","sibling.dnm.damaging","proband.dnm.missense","sibling.dnm.missense","proband.dnm.synonymous","sibling.dnm.synonymous","numProband.damaging","numSibling.damaging"
"ENSG00000104859","CLASRP",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"ENSG00000105583","WDR83OS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000114115","RBP1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000132330","SCLY",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000092421","SEMA6A",0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000054983","GALC",0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000104177","MYEF2",0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143147","GPR161",0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000152601","MBNL1",0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"ENSG00000163644","PPM1K",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000169410","PTPN9",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000189180","ZNF33A",0,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000167306","MYO5B",0,1,1,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000149485","FADS1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182872","RBM10",0,1,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000154889","MPPE1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000082397","EPB41L3",0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"ENSG00000110514","MADD",0,1,1,0,0,0,7,4,0,1,0,1,1,0,0,1,1,2,2,0,0,1,1
"ENSG00000071564","TCF3",0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000185760","KCNQ5",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000127914","AKAP9",0,1,1,0,0,0,6,5,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
"ENSG00000197905","TEAD4",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142192","APP",0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173715","C11orf80",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"ENSG00000115041","KCNIP3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000075891","PAX2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147889","CDKN2A",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000133114","GPALPP1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000129515","SNX6",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173409","ARV1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173171","MTX1",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196586","MYO6",0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000137968","SLC44A5",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102038","SMARCA1",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000156671","SAMD8",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137413","TAF8",0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000106701","FSD1L",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000090686","USP48",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117245","KIF17",0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204498","NFKBIL1",0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"ENSG00000108852","MPP2",0,1,1,0,0,0,2,3,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000125844","RRBP1",0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000107105","ELAVL2",0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"ENSG00000205517","RGL3",0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000177614","PGBD5",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000107819","SFXN3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000126903","SLC10A3",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000148660","CAMK2G",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000148985","PGAP2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176771","NCKAP5",0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000075151","EIF4G3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000141384","TAF4B",0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138031","ADCY3",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000165124","SVEP1",0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000115762","PLEKHB2",0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000122574","WIPF3",0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000131778","CHD1L",0,1,1,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134686","PHC2",0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000155903","RASA2",0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000160360","GPSM1",0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000233801","NELFE",0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000064270","ATP2C2",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000139737","SLAIN1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231925","TAPBP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000183309","ZNF623",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
"ENSG00000075413","MARK3",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000107798","LIPA",0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000184937","WT1",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000128928","IVD",0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164300","SERINC5",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000134987","WDR36",0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164306","PRIMPOL",0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173821","RNF213",0,1,1,0,0,0,4,20,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1
"ENSG00000040341","STAU2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112769","LAMA4",0,1,1,0,0,0,4,2,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
"ENSG00000136158","SPRY2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000095564","BTAF1",0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"ENSG00000160999","SH2B2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000185483","ROR1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145604","SKP2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000039523","RIPOR1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120324","PCDHB10",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182175","RGMA",0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0
"ENSG00000155657","TTN",0,1,1,0,0,0,25,42,2,0,0,0,0,0,1,0,1,8,5,4,0,0,1
"ENSG00000136381","IREB2",0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
"ENSG00000115239","ASB3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000131089","ARHGEF9",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250021","ARPIN-AP3S2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242498","ARPIN",0,1,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000068781","STON1-GTF2A1L",0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243244","STON1",0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147996","CBWD5",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196873","CBWD3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278563","MGAM2",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000241697","TMEFF1",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251349","MSANTD3-TMEFF1",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000127603","MACF1",0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"ENSG00000269955","FMC1-LUC7L2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164898","FMC1",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000258724","PINX1",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171056","SOX7",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278760","CORO7-PAM16",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111058","ACSS3",0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000166275","BORCS7",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000211976","IGHV3-73",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243207","PPAN-P2RY11",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164134","NAA15",0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168255","POLR2J3",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000109255","NMU",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278615","C11orf98",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000108641","B9D1",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000179104","TMTC2",0,1,1,0,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"ENSG00000276879","IFI27L2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000115268","RPS15",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000276045","ORAI1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225973","PIGBOS1",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142178","SIK1",0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,2,0,0,1,2
"ENSG00000275993","SIK1B",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196247","ZNF107",0,1,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000132128","LRRC41",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"ENSG00000130475","FCHO1",0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000001630","CYP51A1",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100577","GSTZ1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101337","TM9SF4",1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000134744","TUT4",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171109","MFN1",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000119977","TCTN3",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000095713","CRTAC1",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164953","TMEM67",0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000177125","ZBTB34",0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
"ENSG00000176371","ZSCAN2",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000075711","DLG1",0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000043143","JADE2",0,1,1,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000095397","WHRN",0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112096","SOD2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000130363","RSPH3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138080","EMILIN1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000170412","GPRC5C",0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000172828","CES3",0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100299","ARSA",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280568","ZNF780A",0,1,1,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1
"ENSG00000196378","ZNF34",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000073008","PVR",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147642","SYBU",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000145833","DDX46",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000172113","NME6",0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"ENSG00000173210","ABLIM3",0,1,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000153130","SCOC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"ENSG00000138777","PPA2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"ENSG00000123739","PLA2G12A",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000105245","NUMBL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000258289","CHURC1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000125954","CHURC1-FNTB",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000205707","ETFRF1",0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000154217","PITPNC1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186185","KIF18B",0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000131848","ZSCAN5A",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000172000","ZNF556",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000281013","NDUFA6",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000244038","DDOST",0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000167110","GOLGA2",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124243","BCAS4",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102977","ACD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134248","LAMTOR5",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000138207","RBP4",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102471","NDFIP2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000128965","CHAC1",0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000165533","TTC8",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000181222","POLR2A",0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1
"ENSG00000090006","LTBP4",0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
"ENSG00000167646","DNAAF3",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000133619","KRBA1",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0
"ENSG00000130349","MTRES1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000060138","YBX3",0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275333","FAM120B",0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124813","RUNX2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000141084","RANBP10",0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000071054","MAP4K4",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000172915","NBEA",0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"ENSG00000149294","NCAM1",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000144283","PKP4",0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000198099","ADH4",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000106976","DNM1",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137073","UBAP2",0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182287","AP1S2",0,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,1,0
"ENSG00000154040","CABYR",0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000082438","COBLL1",0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000156531","PHF6",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197694","SPTAN1",0,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000129757","CDKN1C",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234487","HLA-F",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000131504","DIAPH1",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000233210","GPANK1",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230985","VARS2",0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233890","TCF19",0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239865","RPP21",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235676","ABHD16A",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204221","WDR46",0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159128","IFNGR2",0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275050","ZNF66",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197822","OCLN",0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000167615","LENG8",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275482","EPHB6",0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000276068","NAIP",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278468","MUC4",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,5,1,5,0,3,0,0,1,5
"ENSG00000273991","LILRB5",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278458","KANSL1",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000113504","SLC12A7",0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274287","SCRIB",0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1
"ENSG00000256537","SMIM10L1",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000152942","RAD17",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000181135","ZNF707",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000152939","MARVELD2",0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278466","MUC2",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
"ENSG00000215301","DDX3X",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,1,0
"ENSG00000204138","PHACTR4",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176171","BNIP3",0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147251","DOCK11",0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000070047","PHRF1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
